Here log for real horse accelerometer data. Accelerometer located on halter on the horse head,
between ears. Here 3 sets - 10 steps, 10 steps and more than 20 steps.
z - vertical axis, x - from left to right side of the horse, y - from head to tale. 
ax,ay,az - accelerometer data, gx,gy,gz - gyroscope data. ts - timestamp in milliseconds real gyroscope data multiplyed by 10 000
frequency - 10 Hz

----------------------------------------------------------------------------

Enter command>I am alive! enter command>

Starting measure, name: alaska10


ax;ay;az;gx;gy;gz;ts


Batt voltage: 3.97031259540,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

0,0,0,0,0,0,0

