Here log for real horse accelerometer data. Accelerometer located on halter on the horse head,
between ears. Here 3 sets - 10 steps, 7 steps and 15 steps.
z - vertical axis, x - from left to right side of the horse, y - from head to tale. 
ax,ay,az - accelerometer data, gx,gy,gz - gyroscope data. ts - timestamp in milliseconds real gyroscope data multiplyed by 10 000
frequency - 10 Hz

----------------------------------------------------------------------------



I am alive! enter command>

Starting measure, name: alaska10715


ax;ay;az;gx;gy;gz;ts

260,4,1040,21699,-26686,2801,14611
88,72,1108,17590,-9187,-32464,14705
260,-12,1144,31503,-11724,17324,14799
116,4,992,-29569,-32462,-23275,14892
60,128,988,-16624,-615,-18115,14986
-20,456,1076,22221,-19607,-27917,15079
232,196,944,27824,4372,16096,15172
412,192,824,22662,14353,4200,15266
112,244,880,6561,-2274,27565,15359
192,128,1032,-31499,-9711,28701,15453
256,4,1124,5253,-18024,-18371,15547
148,168,1008,-6996,-31061,-23882,15640
100,160,604,-7615,-17064,12959,15734
344,724,724,-29929,7178,19779,15827
392,20,1128,-31328,-6821,-27208,15920
104,20,1136,-14347,14524,15053,16014
172,96,1268,-6472,24847,-440,16107
56,364,860,17859,-11375,-23890,16294
212,380,652,24420,-22486,17057,16387
-112,300,664,-25737,-175,-11390,16480
48,444,768,-10682,25728,-23100,16574
176,248,872,-2634,-5779,-1840,16667
364,64,1236,20468,14004,-9266,16761
-40,-144,1248,-9101,2546,-22219,16855
28,12,1032,-22574,5515,7265,16948
-196,240,856,-3061,13739,-29483,17042
260,696,760,3940,-22139,-5323,17135
120,76,1032,-1136,14009,12094,17228
-400,28,1208,31936,-22302,-26588,17322
-340,-48,968,-18289,-8401,15495,17415
252,56,1012,6816,27124,-32636,17508
-116,-564,1396,10061,21961,11196,17602
88,72,952,-30883,-28968,28876,17695
44,0,748,-27032,26251,11550,17789
-464,208,1024,-10843,24678,24761,17882
408,200,920,15216,-12775,-26772,17975
-336,-288,1000,-541,617,19774,18069
-80,-320,1320,24935,25983,-26075,18162
168,-348,1208,-79,-26340,24328,18255
116,-92,1068,28621,-1314,-10055,18348
160,-108,668,14882,16887,-27116,18441
312,948,756,-31765,-3666,-21687,18535
-196,0,1104,-9285,-2004,-12858,18628
-352,-456,1244,-24676,26521,-5161,18721
-192,184,972,-2628,-25037,12517,18908
136,-188,980,-27208,3149,-3402,19002
-60,4,992,-14083,11375,26693,19095
-8,-8,1012,2365,24587,-31494,19188
-112,-80,1048,21790,-28610,-21176,19282
-324,276,1196,26336,29135,26599,19375
72,144,1016,27733,-2890,-4287,19468
52,228,836,11108,-11899,27128,19562
12,176,960,-4818,-8222,-8046,19655
-84,-296,1100,-3415,-9622,-22919,19748
-196,-292,1148,-349,16362,-1130,19841
-112,-28,964,-4461,-4989,19171,19934
-48,-208,936,24940,-16103,15674,20028
196,428,1012,18899,15490,-12324,20121
-112,-188,1208,17499,-26683,6,20214
-200,-52,1028,26249,-22660,15846,20308
-316,4,936,-13912,4990,-21163,20401
-376,-32,940,24233,-7614,-10315,20494
-208,-188,1092,2972,-11904,27479,20588
0,-124,984,-9451,22047,23018,20681
160,-192,872,-28178,-17932,24414,20774
-532,-204,1080,8400,4368,-8493,20867
-152,-276,1120,-9711,25715,6214,20960
300,-248,1072,31762,-28087,10503,21053
116,-60,1008,-8139,16100,12514,21146
-4,-176,1008,27475,-16453,26339,21239
172,-176,924,12514,-4900,14967,21333
-40,-156,1088,22312,19862,9539,21519
76,-80,1016,4462,1751,-29574,21613
-124,-32,920,10847,-17326,17418,21706
64,-312,1104,-31060,-12687,24937,21799
-100,-96,1020,5778,8399,-21343,21892
152,56,1056,-261,-18810,-4547,21985
-116,-68,1056,-24760,-32200,14529,22078
12,44,1028,17326,-3762,26078,22172
20,88,1016,-7349,32375,-31935,22265
-76,68,1000,-23974,11374,17501,22358
-36,96,1012,3325,28349,31587,22452
-24,52,1044,-15662,-24937,-13475,22546
-28,68,1048,-16275,-18900,-4114,22640
-64,60,1032,4375,29836,-15137,22734
-12,56,1020,-12775,-5600,-1487,22828
-28,76,1036,-16450,2100,18900,22922
-32,64,1028,-5950,-26162,4725,23016
-24,44,1044,24849,20736,11725,23110
-8,32,1028,-6737,16624,24849,23204
8,60,1016,12950,15486,-22750,23298
28,68,1000,-17325,23624,-21875,23392
