Here log for real horse accelerometer data. Accelerometer located on halter on the horse head,
between ears. Here 2 sets - 33 steps and 9 steps.
z - vertical axis, x - from left to right side of the horse, y - from head to tale. 
ax,ay,az - accelerometer data, gx,gy,gz - gyroscope data. ts - timestamp in milliseconds real gyroscope data multiplyed by 10 000
frequency - 10 Hz


Here link on youtube video  of this set 
https://www.youtube.com/watch?v=nfaMHzxl-Ik

----------------------------------------------------------------------------
alaska-33
ax;ay;az;gx;gy;gz;ts
56,852,612,2793,-25022,13567,12469
-264,424,976,30437,-4807,8665,12563
-332,32,1236,-24942,261,-20821,12657
-92,0,1436,-24325,10592,-4804,12751
-300,-20,1048,618,-22918,15581,12845
-232,224,748,9717,10151,22320,12939
-60,620,576,22489,13393,-32721,13033
-504,372,480,-23276,-15399,-7353,13127
-340,224,1032,-27131,-19351,19862,13221
-340,208,1444,3579,31939,-14699,13315
-200,-260,1484,32031,-12168,8664,13409
116,92,836,7096,12424,-8922,13502
60,428,688,16979,-23618,8754,13596
-292,368,504,-32376,25378,-14522,13690
-88,172,860,-17684,12424,24506,13784
-256,-176,1496,-15053,-10849,20392,13878
-256,-76,1372,4379,1404,27304,13972
-148,184,772,13481,-28257,31243,14066
100,296,448,16720,4734,3503,14159
-524,1416,444,-28624,-10491,430,14253
-476,692,820,-3596,13635,-31500,14346
48,76,1356,-6215,9880,-4543,14440
0,336,1460,15572,26517,5256,14534
-164,-280,1212,26695,26429,9281,14628
-60,68,536,-20026,-17055,26779,14722
-44,724,648,-22056,3857,-14871,14816
-280,388,832,9962,-20389,-12246,14910
-256,-24,1076,-21789,-23362,14173,15003
-280,124,1204,-9367,-28785,-19428,15097
-364,-36,1260,11556,1572,-21954,15191
-184,224,936,-16352,-29750,-7783,15285
-16,236,760,5876,8314,-14347,15379
-156,580,572,31068,3942,16446,15472
-524,1008,388,3318,-15674,-1320,15566
132,300,1188,-10510,-19857,-5687,15753
-452,-200,1448,-23007,-8842,-12510,15847
120,200,1052,8,-14349,-6561,15940
152,184,520,-14694,-14605,-32369,16034
-172,1476,604,-12432,-3760,-20821,16127
156,448,828,8566,21454,452,16221
-628,284,1040,4894,-6296,-3404,16315
-468,348,1228,17846,20032,7617,16408
-100,-320,1392,-1304,5336,12514,16502
4,392,864,27567,30889,22667,16596
44,552,524,1568,95,21706,16690
-204,484,424,18713,-32549,-17675,16784
-260,260,812,-26870,19247,20306,16877
40,220,1472,-10242,-18105,12957,16971
-496,-328,1524,-7340,5162,10332,17065
-24,108,916,-28254,-27382,-18805,17158
-8,112,424,11031,16103,-1743,17252
100,1324,600,28510,-24665,-3752,17345
-384,812,800,27987,15576,-5951,17439
-648,-572,1180,3147,31930,-31499,17533
-356,88,1284,-27736,-30889,-13996,17626
-32,-212,1252,-7779,-27999,15578,17720
-120,112,912,-19680,13651,-18635,17813
-128,368,744,2539,-17058,11722,17907
-148,748,624,785,3235,3407,18001
-100,220,976,19769,19155,-6740,18094
-72,-108,1528,15221,4461,17239,18188
-56,-20,1200,-19505,-26335,30192,18281
-120,224,736,4731,-17497,31326,18375
-116,372,568,-31319,-4722,-27911,18469
-88,416,688,6640,9097,14000,18562
-12,276,1032,27290,3849,-16186,18656
-140,132,1484,-11992,-22400,-21700,18750
-96,228,920,-14254,12604,2017,18937
-52,224,464,-27733,11382,617,19030
-228,748,300,30182,-12504,3493,19124
-384,416,1004,-14888,-11726,-11199,19218
-344,220,1588,29307,-17576,25468,19311
-756,-172,1212,-30444,-4289,-31666,19405
-96,68,800,-14079,15043,-26594,19498
152,196,496,14188,2625,-4802,19591
-20,1044,596,31843,8490,26603,19685
-96,380,896,-18035,19599,25113,19778
-288,188,1420,-1489,28001,-31411,19872
-28,-64,1252,-2793,4725,14087,19966
-112,440,920,6743,-25372,26599,20059
-128,264,468,-2793,32726,-14618,20153
-348,1168,384,-31242,-21783,-24601,20246
-292,752,712,18360,-17684,20033,20339
-152,336,1404,-13395,11462,-25811,20433
-232,-120,1384,16717,-1225,-11283,20526
-100,312,824,7793,30539,-11547,20620
-88,336,488,12343,19689,18378,20714
-248,1384,680,254,-24328,-31237,20807
-92,-104,1068,4894,21440,-23708,20994
-240,88,1372,-26075,-17846,-23533,21087
-112,-116,1316,14620,884,-19246,21181
-368,372,960,6479,31328,16363,21274
-164,284,616,7876,-12507,-26861,21367
-660,536,592,-614,20901,15569,21461
-268,332,684,6907,-5696,21440,21554
208,192,1152,-11643,-20733,28882,21648
-216,-72,1328,-11635,-30530,-17843,21741
-220,164,952,-14608,-28696,-29390,21834
-64,352,728,31412,5253,27656,21928
-68,720,704,1913,5865,21096,22021
-204,232,956,17579,24328,12788,22114
-344,172,988,-4118,24328,8669,22208
-284,100,936,-26342,-27474,-26683,22301
-260,-48,1344,-14439,-32374,-24319,22395
-176,-180,1236,19515,27217,7268,22488
-276,180,896,615,8492,-27207,22581
-228,308,708,-22400,17157,-11985,22675
-444,376,620,-6654,-28085,7876,22768
-448,76,820,-5340,8222,-29219,22862
-300,96,1116,1922,-18203,18292,22955
-420,-312,1320,-10319,1485,-30972,23048
-168,152,1060,25992,-10676,-3322,23142
-80,248,824,-15396,-13474,-15397,23235
-112,652,808,-22323,-18635,14874,23328
-316,204,900,-4121,22751,21968,23421
-352,132,924,27121,-16274,-6990,23514
-232,96,1072,23008,8490,32382,23608
-372,-172,1376,24942,9192,-29830,23701
-336,-28,1072,26343,2103,-27119,23794
-312,232,968,6134,-26247,13476,23888
-268,668,728,17411,-3761,-23889,23981
-328,380,708,-30104,9972,2797,24074
-212,324,932,-12518,-27301,-5336,24168
-156,-152,1276,-18897,-14787,21093,24261
-244,-264,1232,22493,-10847,-4982,24355
-168,256,876,-13033,26342,22143,24448
-136,420,636,-6039,-31583,-13113,24541
-56,1168,604,12766,25993,-31488,24635
